player_url,age,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,att_work_rate,def_work_rate,growth
https://sofifa.com/player/206145/benjamin-uphoff/20/159586,25,192,84,Germany,Karlsruher SC,69,73,1000000.0,5000.0,GK,Right,1,2,1,1600000.0,1.0,2020.0,69.0,67.0,68.0,71.0,38.0,66.0,Medium,Medium,4
https://sofifa.com/player/208782/mickey-van-der-hart/20/159586,25,188,87,Netherlands,Lech Poznań,69,73,1000000.0,4000.0,GK,Left,1,3,1,1400000.0,1.0,2022.0,73.0,64.0,69.0,71.0,42.0,66.0,Medium,Medium,4
https://sofifa.com/player/213536/maxime-crepeau/20/159586,25,183,88,Canada,Vancouver Whitecaps FC,69,73,1000000.0,3000.0,GK,Right,1,2,1,1600000.0,16.0,2022.0,68.0,67.0,67.0,70.0,50.0,69.0,Medium,Medium,4
https://sofifa.com/player/204380/johannes-brinkies/20/159586,26,188,87,Germany,FSV Zwickau,69,74,1000000.0,1000.0,GK,Right,1,5,1,1600000.0,1.0,2020.0,68.0,66.0,65.0,74.0,52.0,70.0,Medium,Medium,5
https://sofifa.com/player/223727/craig-macgillivray/20/159586,26,188,78,Scotland,Portsmouth,69,74,1000000.0,5000.0,GK,Right,1,3,1,1900000.0,1.0,2021.0,69.0,65.0,64.0,73.0,50.0,66.0,Medium,Medium,5
https://sofifa.com/player/214680/gauthier-gallon/20/159586,26,186,79,France,ESTAC Troyes,69,73,975000.0,3000.0,GK,Right,1,2,1,1800000.0,30.0,2022.0,69.0,67.0,66.0,70.0,40.0,68.0,Medium,Medium,4
https://sofifa.com/player/234735/aleksandar-jovanovic/20/159586,26,192,85,Serbia,SD Huesca,69,73,975000.0,3000.0,GK,Right,1,1,1,1600000.0,25.0,2021.0,70.0,66.0,66.0,68.0,22.0,70.0,Medium,Medium,4
https://sofifa.com/player/200059/colin-coosemans/20/159586,26,186,84,Belgium,KAA Gent,69,72,950000.0,7000.0,GK,Right,1,4,1,1500000.0,26.0,2021.0,70.0,63.0,70.0,72.0,45.0,68.0,Medium,Medium,3
https://sofifa.com/player/204269/zander-clark/20/159586,27,191,85,Scotland,St. Johnstone FC,69,73,950000.0,3000.0,GK,Right,1,2,1,1700000.0,1.0,2022.0,66.0,65.0,70.0,75.0,31.0,70.0,Medium,Medium,4
https://sofifa.com/player/214274/jose-chunga/20/159586,27,180,80,Colombia,Junior FC,69,72,925000.0,2000.0,GK,Right,1,3,1,1400000.0,12.0,2020.0,76.0,62.0,69.0,71.0,42.0,63.0,Medium,Medium,3
https://sofifa.com/player/209423/mathieu-michel/20/159586,27,189,84,France,AJ Auxerre,69,71,875000.0,3000.0,GK,Right,1,2,1,1600000.0,1.0,2021.0,69.0,67.0,64.0,71.0,49.0,68.0,Medium,Medium,2
https://sofifa.com/player/214415/eder-chaux/20/159586,27,189,79,Colombia,Patriotas Boyacá FC,69,71,875000.0,1000.0,GK,Right,1,3,1,1200000.0,1.0,2024.0,69.0,65.0,60.0,74.0,46.0,68.0,Medium,Medium,2
https://sofifa.com/player/234646/christoph-riegler/20/159586,27,185,83,Austria,SKN St. Pölten,69,71,875000.0,6000.0,GK,Right,1,2,1,1300000.0,1.0,2020.0,69.0,66.0,61.0,73.0,30.0,65.0,Medium,Medium,2
https://sofifa.com/player/230314/miguel-kaique-acuna-mutto/20/159586,27,191,82,Brazil,Atlético Mineiro,69,69,750000.0,11000.0,GK,Right,1,3,1,1400000.0,22.0,2022.0,79.0,55.0,66.0,83.0,42.0,55.0,Medium,Medium,0
https://sofifa.com/player/234054/carlos-caceda/20/159586,27,183,75,Peru,Peru,69,69,975000.0,6000.0,GK,Right,1,2,1,1900000.0,12.0,2021.0,69.0,69.0,65.0,72.0,29.0,71.0,Medium,Medium,0
https://sofifa.com/player/251503/mateus-pasinato/20/159586,27,192,86,Brazil,Moreirense FC,69,69,750000.0,4000.0,GK,Right,1,3,1,1600000.0,14.0,2021.0,69.0,66.0,71.0,66.0,21.0,70.0,Medium,Medium,0
https://sofifa.com/player/188657/declan-rudd/20/159586,28,191,85,England,Preston North End,69,72,950000.0,10000.0,GK,Right,1,3,1,1900000.0,1.0,2020.0,71.0,64.0,64.0,73.0,50.0,65.0,Medium,Medium,3
https://sofifa.com/player/191655/seung-gyu-kim/20/159586,28,187,76,Korea Republic,Ulsan Hyundai FC,69,71,925000.0,3000.0,GK,Right,2,2,1,1300000.0,81.0,2022.0,69.0,65.0,72.0,70.0,36.0,70.0,Medium,Medium,2
https://sofifa.com/player/209333/chris-maxwell/20/159586,28,185,74,Wales,Hibernian,69,71,925000.0,4000.0,GK,Right,1,3,1,1500000.0,28.0,2020.0,68.0,67.0,69.0,71.0,42.0,67.0,Medium,Medium,2
https://sofifa.com/player/223107/muammer-yildirim/20/159586,28,190,81,Turkey,Sivasspor,69,71,925000.0,6000.0,GK,Left,1,2,1,1900000.0,1.0,2021.0,70.0,67.0,62.0,70.0,25.0,70.0,Medium,Medium,2
https://sofifa.com/player/223709/ali-sasal-vural/20/159586,28,187,80,Turkey,Sivasspor,69,71,925000.0,6000.0,GK,Right,1,2,1,1900000.0,29.0,2020.0,72.0,63.0,61.0,74.0,45.0,68.0,Medium,Medium,2
https://sofifa.com/player/188202/yannick-thoelen/20/159586,28,188,89,Belgium,KV Mechelen,69,70,875000.0,6000.0,GK,Right,1,2,1,1300000.0,15.0,2022.0,67.0,72.0,65.0,69.0,39.0,68.0,Medium,Medium,1
https://sofifa.com/player/211946/markus-kolke/20/159586,28,187,91,Germany,FC Hansa Rostock,69,70,875000.0,2000.0,GK,Right,1,2,1,1300000.0,1.0,2021.0,70.0,65.0,59.0,74.0,44.0,67.0,Medium,Medium,1
https://sofifa.com/player/251703/jose-borgueray/20/159586,29,199,87,Ecuador,Ecuador,69,71,1100000.0,11000.0,GK,Right,1,2,1,1800000.0,13.0,2021.0,65.0,63.0,61.0,73.0,50.0,69.0,Medium,Medium,2
https://sofifa.com/player/209467/ricardo-abreu-ribeiro/20/159586,29,182,74,Portugal,FC Paços de Ferreira,69,70,850000.0,4000.0,GK,Right,1,2,1,1800000.0,87.0,2020.0,67.0,73.0,63.0,68.0,42.0,70.0,Medium,Medium,1
https://sofifa.com/player/186611/mauro-vigorito/20/159586,29,187,79,Italy,Lecce,69,69,750000.0,7000.0,GK,Right,1,2,1,1400000.0,22.0,2021.0,70.0,67.0,63.0,73.0,44.0,66.0,Medium,Medium,0
https://sofifa.com/player/193359/rafael-romo/20/159586,29,197,85,Venezuela,Venezuela,69,69,875000.0,2000.0,GK,Right,1,2,1,1400000.0,22.0,2021.0,66.0,63.0,61.0,73.0,50.0,69.0,Medium,Medium,0
https://sofifa.com/player/192201/peter-abrahamsson/20/159586,30,190,85,Sweden,BK Häcken,69,69,700000.0,2000.0,GK,Right,1,3,1,875000.0,26.0,2023.0,69.0,70.0,68.0,68.0,42.0,67.0,Medium,Medium,0
https://sofifa.com/player/197641/benjamin-leroy/20/159586,30,184,74,France,AC Ajaccio,69,69,700000.0,2000.0,GK,Right,1,3,1,1200000.0,1.0,2020.0,70.0,68.0,67.0,68.0,39.0,67.0,Medium,Medium,0
https://sofifa.com/player/228231/alfredo-aguilar/20/159586,30,185,79,Paraguay,Paraguay,69,69,1000000.0,4000.0,GK,Right,1,3,1,1300000.0,22.0,2021.0,75.0,62.0,64.0,72.0,46.0,66.0,Medium,Medium,0
https://sofifa.com/player/166764/trevor-carson/20/159586,31,185,85,Northern Ireland,Motherwell,69,69,675000.0,3000.0,GK,Right,1,2,1,1200000.0,1.0,2020.0,75.0,69.0,60.0,63.0,52.0,68.0,Medium,Medium,0
https://sofifa.com/player/169493/frank-fielding/20/159586,31,185,76,England,Millwall,69,69,675000.0,6000.0,GK,Right,1,3,1,1300000.0,1.0,2024.0,67.0,67.0,60.0,74.0,40.0,66.0,Medium,Medium,0
https://sofifa.com/player/179547/vito-mannone/20/159586,31,188,80,Italy,Minnesota United FC,69,69,675000.0,3000.0,GK,Right,1,3,1,1900000.0,1.0,2019.0,67.0,69.0,67.0,69.0,60.0,69.0,Medium,Medium,0
https://sofifa.com/player/183743/alfonso-blanco/20/159586,31,182,88,Mexico,Pachuca,69,69,675000.0,8000.0,GK,Left,1,3,1,1100000.0,13.0,2022.0,66.0,69.0,65.0,71.0,55.0,68.0,Medium,Medium,0
https://sofifa.com/player/184781/denis-petric/20/159586,31,187,80,Serbia,FC Nantes,69,69,675000.0,9000.0,GK,Right,1,2,1,1400000.0,30.0,2021.0,70.0,62.0,59.0,72.0,43.0,71.0,Medium,Medium,0
https://sofifa.com/player/205496/david-nicolas-andrade/20/159586,31,190,85,Brazil,Udinese,69,69,675000.0,6000.0,GK,Right,1,5,1,1100000.0,55.0,2021.0,71.0,69.0,64.0,71.0,43.0,67.0,Medium,Medium,0
https://sofifa.com/player/215212/guillermo-sara/20/159586,31,184,82,Argentina,Club Atlético Lanús,69,69,675000.0,7000.0,GK,Right,1,3,1,1000000.0,25.0,2021.0,70.0,64.0,67.0,73.0,40.0,68.0,Medium,Medium,0
https://sofifa.com/player/230315/ailton-nuno-cardenhas-macedo/20/159586,31,193,84,Brazil,Santos,69,69,675000.0,12000.0,GK,Right,1,3,1,1300000.0,12.0,2022.0,68.0,70.0,70.0,69.0,24.0,76.0,Medium,Medium,0
https://sofifa.com/player/176094/przemyslaw-tyton/20/159586,32,195,83,Poland,FC Cincinnati,69,69,650000.0,3000.0,GK,Right,2,2,1,943000.0,22.0,2020.0,67.0,64.0,66.0,72.0,50.0,69.0,Medium,Medium,0
https://sofifa.com/player/182743/thorsten-kirschbaum/20/159586,32,195,88,Germany,VVV-Venlo,69,69,650000.0,3000.0,GK,Left,1,1,1,943000.0,1.0,2021.0,72.0,67.0,68.0,71.0,27.0,62.0,Medium,Medium,0
https://sofifa.com/player/196885/carlos-lampe/20/159586,32,192,86,Bolivia,Bolivia,69,69,675000.0,7000.0,GK,Right,1,3,1,1000000.0,1.0,2021.0,66.0,71.0,62.0,70.0,32.0,68.0,Medium,Medium,0
https://sofifa.com/player/214703/diego-sanchez/20/159586,32,184,86,Chile,Unión Española,69,69,650000.0,3000.0,GK,Right,1,3,1,878000.0,13.0,2019.0,72.0,68.0,68.0,70.0,47.0,63.0,Medium,Medium,0
https://sofifa.com/player/220709/ivan-vargic/20/159586,32,192,93,Croatia,Lazio,69,69,650000.0,14000.0,GK,Right,1,3,1,1100000.0,41.0,2020.0,68.0,67.0,65.0,72.0,21.0,69.0,Medium,Medium,0
https://sofifa.com/player/252680/mahmoud-genesh/20/159586,32,188,88,Egypt,Egypt,69,69,850000.0,7000.0,GK,Right,1,2,1,1100000.0,23.0,2021.0,69.0,70.0,62.0,68.0,30.0,72.0,Medium,Medium,0
https://sofifa.com/player/163616/jamie-young/20/159586,33,180,83,England,Brisbane Roar,69,69,575000.0,2000.0,GK,Left,1,2,1,719000.0,21.0,2020.0,67.0,67.0,64.0,69.0,47.0,65.0,Medium,Medium,0
https://sofifa.com/player/177733/par-hansson/20/159586,33,185,80,Sweden,Helsingborgs IF,69,69,575000.0,2000.0,GK,Right,1,2,1,719000.0,30.0,2020.0,74.0,58.0,71.0,72.0,40.0,65.0,Medium,Medium,0
https://sofifa.com/player/182207/david-stockdale/20/159586,33,191,84,England,Birmingham City,69,69,575000.0,6000.0,GK,Right,1,3,1,1100000.0,13.0,2020.0,68.0,64.0,75.0,72.0,31.0,66.0,Medium,Medium,0
https://sofifa.com/player/212518/badra-ali-sangare/20/159586,33,181,78,Ivory Coast,Côte d'Ivoire,69,69,500000.0,5000.0,GK,Right,1,3,1,725000.0,18.0,2021.0,73.0,67.0,63.0,68.0,42.0,67.0,Medium,Medium,0
https://sofifa.com/player/223071/fernando-pellegrino/20/159586,33,197,90,Argentina,Club Atlético Huracán,69,69,575000.0,6000.0,GK,Right,1,2,1,725000.0,22.0,2020.0,66.0,74.0,57.0,67.0,37.0,70.0,Medium,Medium,0
https://sofifa.com/player/227163/pablo-mina/20/159586,33,183,81,Colombia,Deportivo Cali,69,69,575000.0,1000.0,GK,Right,1,2,1,776000.0,12.0,2020.0,71.0,69.0,66.0,73.0,43.0,64.0,Medium,Medium,0
https://sofifa.com/player/123586/michael-agazzi/20/159586,34,189,80,Italy,US Cremonese,69,69,450000.0,2000.0,GK,Right,2,2,1,720000.0,16.0,2022.0,71.0,63.0,69.0,70.0,41.0,66.0,Medium,Medium,0
https://sofifa.com/player/135587/niki-maenpaa/20/159586,34,190,86,Finland,Bristol City,69,69,450000.0,14000.0,GK,Right,1,3,1,855000.0,33.0,2020.0,70.0,69.0,65.0,66.0,37.0,66.0,Medium,Medium,0
https://sofifa.com/player/162052/david-ousted/20/159586,34,192,88,Denmark,Chicago Fire,69,69,450000.0,3000.0,GK,Right,1,3,1,675000.0,1.0,2019.0,68.0,69.0,66.0,68.0,37.0,67.0,Medium,Medium,0
https://sofifa.com/player/214187/carlos-bejarano/20/159586,34,184,83,Equatorial Guinea,Deportivo Pasto,69,69,450000.0,1000.0,GK,Right,1,2,1,600000.0,1.0,2020.0,70.0,66.0,59.0,72.0,56.0,65.0,Medium,Medium,0
https://sofifa.com/player/230164/luciano-renato-cacheira-sa/20/159586,35,181,75,Brazil,Fortaleza,69,69,280000.0,3000.0,GK,Right,1,2,1,532000.0,1.0,2022.0,76.0,62.0,77.0,76.0,31.0,55.0,Medium,Medium,0
https://sofifa.com/player/234462/haydar-yilmaz/20/159586,35,188,86,Turkey,Alanyaspor,69,69,280000.0,3000.0,GK,Right,1,1,1,560000.0,1.0,2022.0,69.0,65.0,60.0,72.0,26.0,69.0,Medium,Medium,0
https://sofifa.com/player/109493/bram-castro/20/159586,36,191,88,Belgium,KV Mechelen,69,69,180000.0,4000.0,GK,Right,1,2,1,261000.0,1.0,2020.0,69.0,69.0,50.0,68.0,35.0,75.0,Medium,Medium,0
https://sofifa.com/player/138247/kevin-stuhr-ellegaard/20/159586,36,196,93,Denmark,IF Elfsborg,69,69,180000.0,1000.0,GK,Right,1,2,1,225000.0,1.0,2020.0,66.0,71.0,68.0,65.0,38.0,69.0,Medium,Medium,0
https://sofifa.com/player/149309/antonio-rosati/20/159586,36,195,88,Italy,Torino,69,69,180000.0,9000.0,GK,Right,1,1,1,306000.0,25.0,2021.0,68.0,69.0,46.0,68.0,31.0,70.0,Medium,Medium,0
https://sofifa.com/player/215130/nelson-ibanez/20/159586,37,185,85,Argentina,Newell's Old Boys,69,69,110000.0,4000.0,GK,Right,1,2,1,165000.0,23.0,2020.0,74.0,65.0,75.0,71.0,45.0,68.0,Medium,Medium,0
https://sofifa.com/player/174542/johnny-herrera/20/159586,38,184,87,Chile,Universidad de Chile,69,69,110000.0,3000.0,GK,Right,1,3,1,154000.0,25.0,2019.0,70.0,66.0,72.0,67.0,55.0,68.0,Medium,Medium,0
https://sofifa.com/player/105308/jean-francois-gillet/20/159586,40,181,78,Belgium,Standard de Liège,69,69,110000.0,3000.0,GK,Left,2,2,1,165000.0,1.0,2020.0,65.0,72.0,69.0,67.0,39.0,75.0,Medium,Medium,0
https://sofifa.com/player/230872/mile-svilar/20/159586,19,189,81,Belgium,SL Benfica,68,80,1300000.0,2000.0,GK,Right,1,3,1,2800000.0,1.0,2022.0,71.0,65.0,63.0,70.0,59.0,64.0,Medium,Medium,12
https://sofifa.com/player/233763/pontus-dahlberg/20/159586,20,195,90,Sweden,Watford,68,78,1100000.0,11000.0,GK,Right,1,3,1,2400000.0,30.0,2023.0,68.0,65.0,66.0,69.0,28.0,66.0,Medium,Medium,10
https://sofifa.com/player/247882/ruben-cordano/20/159586,20,181,74,Bolivia,Bolivia,68,76,1200000.0,2000.0,GK,Right,1,3,1,2200000.0,12.0,2021.0,71.0,67.0,65.0,72.0,29.0,70.0,Medium,Medium,8
https://sofifa.com/player/233934/aaron-ramsdale/20/159586,21,188,77,England,Bournemouth,68,79,1200000.0,11000.0,GK,Right,1,2,1,2600000.0,12.0,2021.0,68.0,66.0,65.0,71.0,49.0,66.0,Medium,Medium,11
https://sofifa.com/player/243311/josep-martinez-riera/20/159586,21,191,80,Spain,UD Las Palmas,68,78,1100000.0,2000.0,GK,Right,1,3,1,2100000.0,30.0,2024.0,70.0,68.0,64.0,69.0,27.0,67.0,Medium,Medium,10
https://sofifa.com/player/244274/adrian-semper/20/159586,21,194,91,Croatia,Chievo Verona,68,78,1100000.0,1000.0,GK,Right,1,2,1,2100000.0,1.0,2022.0,71.0,66.0,63.0,66.0,19.0,68.0,Medium,Medium,10
https://sofifa.com/player/231841/maxence-prevot/20/159586,22,187,81,France,FC Sochaux-Montbéliard,68,79,1200000.0,2000.0,GK,Right,1,3,1,2400000.0,16.0,2020.0,68.0,66.0,67.0,70.0,34.0,68.0,Medium,Medium,11
https://sofifa.com/player/222639/roberto-ramirez/20/159586,22,188,73,Argentina,Godoy Cruz,68,78,1100000.0,3000.0,GK,Right,1,2,1,1900000.0,1.0,2023.0,69.0,67.0,58.0,72.0,49.0,66.0,Medium,Medium,10
https://sofifa.com/player/224846/konstantinos-kotsaris/20/159586,22,185,75,Greece,Panathinaikos FC,68,78,1100000.0,1000.0,GK,Right,1,3,1,2700000.0,27.0,2021.0,70.0,65.0,60.0,73.0,48.0,67.0,Medium,Medium,10
https://sofifa.com/player/228505/patrick-pentz/20/159586,22,182,81,Austria,FK Austria Wien,68,75,950000.0,4000.0,GK,Left,1,4,1,1600000.0,32.0,2024.0,66.0,65.0,74.0,73.0,54.0,68.0,Medium,Medium,7
https://sofifa.com/player/231073/boris-radunovic/20/159586,23,194,84,Serbia,Hellas Verona,68,78,1100000.0,4000.0,GK,Right,1,2,1,2400000.0,44.0,2020.0,69.0,68.0,64.0,71.0,41.0,69.0,Medium,Medium,10
https://sofifa.com/player/220058/dillon-phillips/20/159586,24,188,76,England,Charlton Athletic,68,76,1000000.0,4000.0,GK,Right,1,3,1,2100000.0,1.0,2021.0,69.0,66.0,61.0,72.0,45.0,68.0,Medium,Medium,8
https://sofifa.com/player/220720/andrea-fulignati/20/159586,24,188,88,Italy,Ascoli,68,75,950000.0,1000.0,GK,Right,1,3,1,1700000.0,33.0,2021.0,70.0,63.0,65.0,69.0,47.0,68.0,Medium,Medium,7
https://sofifa.com/player/213545/jeppe-hojbjerg/20/159586,24,194,97,Denmark,Esbjerg fB,68,74,925000.0,4000.0,GK,Left,1,2,1,1300000.0,16.0,2022.0,70.0,64.0,66.0,69.0,47.0,67.0,Medium,Medium,6
https://sofifa.com/player/217096/joe-lumley/20/159586,24,190,73,England,Queens Park Rangers,68,74,925000.0,3000.0,GK,Right,1,3,1,1900000.0,1.0,2021.0,69.0,67.0,67.0,68.0,45.0,64.0,Medium,Medium,6
https://sofifa.com/player/224041/marvin-schwabe/20/159586,24,188,90,Germany,Brøndby IF,68,74,925000.0,5000.0,GK,Right,1,4,1,1300000.0,1.0,2021.0,70.0,65.0,73.0,69.0,46.0,64.0,Medium,Medium,6
https://sofifa.com/player/223957/lucas-pirard/20/159586,24,191,91,Belgium,Waasland-Beveren,68,73,900000.0,3000.0,GK,Right,1,2,1,1400000.0,21.0,2022.0,69.0,68.0,64.0,71.0,34.0,64.0,Medium,Medium,5
https://sofifa.com/player/198350/daniel-bentley/20/159586,25,188,72,England,Bristol City,68,73,875000.0,11000.0,GK,Right,1,3,1,1700000.0,1.0,2022.0,70.0,64.0,62.0,69.0,44.0,67.0,Medium,Medium,5
https://sofifa.com/player/203824/remi-matthews/20/159586,25,192,78,England,Bolton Wanderers,68,73,875000.0,2000.0,GK,Right,1,3,1,1600000.0,20.0,2020.0,69.0,67.0,67.0,69.0,43.0,67.0,Medium,Medium,5
https://sofifa.com/player/244385/georgiy-bushchan/20/159586,25,196,84,Ukraine,Dynamo Kyiv,68,73,875000.0,1000.0,GK,Right,1,3,1,2000000.0,1.0,2021.0,68.0,60.0,70.0,71.0,28.0,68.0,Medium,Medium,5
https://sofifa.com/player/210366/niklas-lomb/20/159586,25,187,84,Germany,Bayer 04 Leverkusen,68,72,850000.0,14000.0,GK,Right,1,3,1,1500000.0,36.0,2020.0,70.0,64.0,66.0,71.0,39.0,65.0,Medium,Medium,4
https://sofifa.com/player/210476/markus-kuster/20/159586,25,194,82,Austria,SV Mattersburg,68,72,850000.0,6000.0,GK,Right,1,3,1,1300000.0,1.0,2020.0,67.0,70.0,63.0,68.0,30.0,66.0,Medium,Medium,4
https://sofifa.com/player/219941/gabriel-castellon/20/159586,25,190,78,Chile,CD Huachipato,68,72,850000.0,2000.0,GK,Right,1,2,1,1200000.0,25.0,2019.0,66.0,63.0,57.0,72.0,41.0,66.0,Medium,Medium,4
https://sofifa.com/player/193272/samuel-sahin-radlinger/20/159586,26,196,83,Austria,Barnsley,68,72,850000.0,4000.0,GK,Right,1,2,1,1600000.0,1.0,2020.0,70.0,62.0,59.0,71.0,39.0,68.0,Medium,Medium,4
https://sofifa.com/player/202770/connor-ripley/20/159586,26,191,96,England,Preston North End,68,72,850000.0,8000.0,GK,Right,1,3,1,1700000.0,25.0,2022.0,69.0,69.0,67.0,70.0,35.0,68.0,Medium,Medium,4
https://sofifa.com/player/207899/alvino-volpi-neto/20/159586,26,189,93,Brazil,América de Cali,68,72,850000.0,1000.0,GK,Right,1,2,1,1200000.0,1.0,2020.0,69.0,66.0,74.0,71.0,48.0,65.0,Medium,Medium,4
https://sofifa.com/player/231878/tyler-miller/20/159586,26,193,93,United States,Los Angeles FC,68,72,850000.0,3000.0,GK,Right,1,2,1,1300000.0,1.0,2019.0,69.0,65.0,66.0,68.0,32.0,67.0,Medium,Medium,4
https://sofifa.com/player/234994/alvaro-lopez-raton/20/159586,26,192,84,Spain,Real Zaragoza,68,72,850000.0,3000.0,GK,Left,1,2,1,1400000.0,13.0,2023.0,64.0,69.0,68.0,68.0,50.0,67.0,Medium,Medium,4
https://sofifa.com/player/207712/nigel-bertrams/20/159586,26,185,81,Netherlands,FC Nordsjælland,68,71,800000.0,4000.0,GK,Right,1,2,1,1100000.0,31.0,2022.0,68.0,67.0,64.0,68.0,51.0,66.0,Medium,Medium,3
https://sofifa.com/player/208894/filip-bednarek/20/159586,26,188,81,Poland,SC Heerenveen,68,71,800000.0,3000.0,GK,Right,1,2,1,1200000.0,23.0,2020.0,66.0,65.0,64.0,70.0,43.0,68.0,Medium,Medium,3
https://sofifa.com/player/214582/cristian-bonilla/20/159586,26,189,80,Colombia,La Equidad,68,71,800000.0,1000.0,GK,Right,1,2,1,1100000.0,12.0,2022.0,70.0,67.0,65.0,71.0,55.0,64.0,Medium,Medium,3
https://sofifa.com/player/205894/plamen-iliev/20/159586,27,180,69,Bulgaria,Bulgaria,68,71,975000.0,4000.0,GK,Right,1,3,1,1800000.0,23.0,2021.0,69.0,60.0,67.0,75.0,49.0,70.0,Medium,Medium,3
https://sofifa.com/player/211299/kelle-roos/20/159586,27,196,90,Netherlands,Derby County,68,71,775000.0,8000.0,GK,Right,1,4,1,1500000.0,21.0,2022.0,72.0,65.0,69.0,68.0,41.0,67.0,Medium,Medium,3
https://sofifa.com/player/228912/bobby-allain/20/159586,27,185,77,France,Olympiacos CFP,68,71,775000.0,1000.0,GK,Right,1,2,1,1700000.0,16.0,2021.0,70.0,65.0,68.0,69.0,38.0,65.0,Medium,Medium,3
https://sofifa.com/player/198511/michael-simoes-domingues/20/159586,28,195,90,Portugal,Os Belenenses,68,71,800000.0,3000.0,GK,Left,1,2,1,1700000.0,39.0,2023.0,70.0,65.0,66.0,70.0,34.0,68.0,Medium,Medium,3
https://sofifa.com/player/229444/fernando-de-paul/20/159586,28,183,84,Chile,Universidad de Chile,68,70,775000.0,4000.0,GK,Right,1,3,1,1100000.0,1.0,2019.0,67.0,68.0,62.0,71.0,41.0,67.0,Medium,Medium,2
https://sofifa.com/player/188836/jason-steele/20/159586,28,188,79,England,Brighton & Hove Albion,68,69,750000.0,14000.0,GK,Right,1,3,1,1500000.0,23.0,2021.0,68.0,66.0,71.0,68.0,35.0,67.0,Medium,Medium,1
https://sofifa.com/player/190669/oscar-jansson/20/159586,28,187,82,Sweden,Örebro SK,68,69,750000.0,2000.0,GK,Right,1,2,1,994000.0,1.0,2020.0,70.0,64.0,64.0,69.0,30.0,68.0,Medium,Medium,1
https://sofifa.com/player/193772/adam-kovacsik/20/159586,28,194,85,Hungary,Hungary,68,69,875000.0,2000.0,GK,Right,1,2,1,1200000.0,22.0,2021.0,67.0,63.0,62.0,75.0,48.0,70.0,Medium,Medium,1
https://sofifa.com/player/199574/alexandre-letellier/20/159586,28,193,93,France,Sarpsborg 08 FF,68,69,750000.0,2000.0,GK,Right,2,2,1,1200000.0,30.0,2019.0,67.0,67.0,61.0,71.0,38.0,66.0,Medium,Medium,1
https://sofifa.com/player/199721/mathieu-gorgelin/20/159586,28,187,83,France,Le Havre AC,68,69,750000.0,3000.0,GK,Left,1,2,1,1400000.0,1.0,2022.0,73.0,64.0,70.0,71.0,48.0,62.0,Medium,Medium,1
https://sofifa.com/player/248071/denis-rusu/20/159586,28,180,75,Moldova,Politehnica Iaşi,68,68,650000.0,3000.0,GK,Right,1,3,1,878000.0,12.0,2023.0,67.0,65.0,61.0,70.0,22.0,70.0,Medium,Medium,0
https://sofifa.com/player/184040/martin-hansen/20/159586,29,189,85,Denmark,Strømsgodset IF,68,70,750000.0,2000.0,GK,Right,1,3,1,994000.0,35.0,2019.0,65.0,66.0,65.0,66.0,49.0,70.0,Medium,Medium,2
https://sofifa.com/player/202469/david-bingham/20/159586,29,188,86,United States,LA Galaxy,68,70,750000.0,3000.0,GK,Right,1,2,1,1200000.0,1.0,2023.0,70.0,64.0,71.0,71.0,39.0,66.0,Medium,Medium,2
https://sofifa.com/player/173531/ben-amos/20/159586,29,193,76,England,Charlton Athletic,68,69,725000.0,6000.0,GK,Right,1,2,1,1400000.0,13.0,2020.0,65.0,68.0,70.0,71.0,47.0,65.0,Medium,Medium,1
https://sofifa.com/player/194198/joris-delle/20/159586,29,189,84,France,Orlando Pirates,68,69,725000.0,1000.0,GK,Left,1,2,1,1600000.0,1.0,2022.0,68.0,67.0,64.0,69.0,49.0,67.0,Medium,Medium,1
https://sofifa.com/player/205455/andre-weis/20/159586,29,189,84,Germany, SSV Jahn Regensburg,68,69,725000.0,5000.0,GK,Right,1,2,1,1200000.0,33.0,2020.0,71.0,66.0,63.0,74.0,39.0,59.0,Medium,Medium,1
https://sofifa.com/player/214730/ignacio-gonzalez/20/159586,29,187,87,Chile,CD Palestino,68,69,725000.0,2000.0,GK,Right,1,3,1,1000000.0,1.0,2020.0,66.0,65.0,61.0,72.0,48.0,67.0,Medium,Medium,1
https://sofifa.com/player/222342/chao-gu/20/159586,29,193,86,China PR,Jiangsu Suning FC,68,69,725000.0,6000.0,GK,Right,1,1,1,1200000.0,1.0,2020.0,70.0,64.0,67.0,72.0,49.0,62.0,Medium,Medium,1
https://sofifa.com/player/194372/ertugrul-taskiran/20/159586,29,191,83,Turkey,Atiker Konyaspor,68,68,625000.0,6000.0,GK,Right,1,2,1,1300000.0,17.0,2020.0,66.0,67.0,64.0,68.0,54.0,67.0,Medium,Medium,0
https://sofifa.com/player/182897/sebastien-bruzzese/20/159586,30,185,80,Belgium,KV Kortrijk,68,69,700000.0,5000.0,GK,Left,1,4,1,1100000.0,1.0,2020.0,69.0,62.0,66.0,69.0,41.0,68.0,Medium,Medium,1
https://sofifa.com/player/183513/jens-grahl/20/159586,30,192,89,Germany,VfB Stuttgart,68,69,700000.0,8000.0,GK,Right,1,2,1,1200000.0,13.0,2020.0,72.0,62.0,60.0,73.0,45.0,65.0,Medium,Medium,1
