player_url,age,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,release_clause_eur,team_jersey_number,contract_valid_until,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,nation_jersey_number
https://sofifa.com/player/213711/aldo-rocha/20/159586,26,167,68,Mexico,Monarcas Morelia,70,71,2100000,7000,"CM, CDM",Right,1,3,3,High/High,3600000,26,2024,71,55,65,69,65,69,,,,,,,
https://sofifa.com/player/214135/julian-quinones/20/159586,29,195,86,Colombia,Deportes Tolima,70,71,1700000,3000,CB,Right,1,2,2,Medium/Medium,2500000,3,2019,30,35,41,40,71,79,,,,,,,
https://sofifa.com/player/214700/matias-navarrete/20/159586,27,177,73,Chile,Unión La Calera,70,71,1800000,2000,"CB, RB",Right,1,2,2,Medium/Medium,2600000,3,2024,61,41,50,54,70,75,,,,,,,
https://sofifa.com/player/214776/oscar-benitez/20/159586,26,180,80,Argentina,Atlético de San Luis,70,71,2100000,8000,"RM, LM, ST",Right,1,3,3,Medium/Medium,3700000,32,2024,73,64,65,72,57,70,,,,,,,
https://sofifa.com/player/214906/andrew-hughes/20/159586,27,190,81,Wales,Preston North End,70,71,1800000,14000,LB,Left,1,2,2,Medium/High,3500000,16,2021,72,36,57,59,70,76,,,,,,,
https://sofifa.com/player/214933/diego-rodriguez/20/159586,30,184,80,Argentina,Central Córdoba,70,71,1400000,5000,GK,Left,1,2,1,Medium/Medium,,1,2020,,,,,,,72,64,73,75,45,65,
https://sofifa.com/player/215215/fabricio-fontanini/20/159586,29,181,80,Argentina,Newell's Old Boys,70,71,1700000,10000,CB,Right,1,2,2,Medium/Medium,2600000,24,2021,40,41,47,51,70,77,,,,,,,
https://sofifa.com/player/215374/scott-hogan/20/159586,27,180,64,Republic of Ireland,Stoke City,70,71,2100000,20000,ST,Right,1,3,3,Medium/Medium,,20,2020,85,63,52,70,30,59,,,,,,,
https://sofifa.com/player/219688/marcos-mauro-lopez/20/159586,28,190,84,Argentina,Cádiz CF,70,71,1700000,6000,CB,Right,1,3,2,High/Low,2900000,4,2020,61,42,53,57,69,69,,,,,,,
https://sofifa.com/player/220087/fabricio-santos-de-jesus/20/159586,27,177,72,Brazil,Clube Sport Marítimo,70,71,1800000,6000,"CDM, CM",Right,1,3,2,Medium/High,4000000,27,2020,64,54,57,65,68,76,,,,,,,
https://sofifa.com/player/220348/isaac-carcelen-valencia/20/159586,26,174,70,Spain,Cádiz CF,70,71,2100000,6000,"RM, RB",Right,1,3,3,High/Medium,3500000,20,2022,79,57,68,69,63,74,,,,,,,
https://sofifa.com/player/220829/ernesto-torregrossa/20/159586,27,184,80,Italy,Brescia,70,71,2100000,9000,ST,Left,1,3,4,Medium/Medium,3900000,11,2024,73,68,52,66,23,73,,,,,,,
https://sofifa.com/player/221621/steve-birnbaum/20/159586,28,185,81,United States,DC United,70,71,1700000,5000,CB,Right,1,2,2,Low/High,2700000,15,2020,40,31,44,51,67,80,,,,,,,
https://sofifa.com/player/221791/rafal-kurzawa/20/159586,26,182,73,Poland,Amiens SC,70,71,2100000,11000,"LM, LWB",Left,1,2,3,Medium/Medium,4300000,21,2021,57,65,72,71,61,57,,,,,,,
https://sofifa.com/player/222153/cristian-buonaiuto/20/159586,26,179,68,Italy,Perugia,70,71,2100000,3000,"LW, CAM, CM",Right,1,3,3,High/Medium,3500000,11,2021,79,70,66,71,44,58,,,,,,,
https://sofifa.com/player/222224/paul-anton/20/159586,28,182,82,Romania,Romania,70,71,0,0,"CDM, CM",Right,1,3,2,Medium/High,,,,59,57,66,59,65,70,,,,,,,15
https://sofifa.com/player/222315/gabriel-esparza/20/159586,26,168,69,Argentina,Club Atlético Colón,70,71,2100000,8000,"LM, CAM",Left,1,3,3,Medium/Medium,3300000,30,2020,89,60,65,72,46,56,,,,,,,
https://sofifa.com/player/228892/ignacio-rivero/20/159586,27,166,60,Uruguay,Club Tijuana,70,71,2000000,12000,"CM, RM, CDM",Right,1,3,3,Medium/Medium,3600000,8,2024,67,53,68,68,65,71,,,,,,,
https://sofifa.com/player/229251/vasile-mogos/20/159586,26,186,84,Romania,US Cremonese,70,71,1800000,2000,"RB, RM",Right,1,3,3,High/High,3000000,14,2020,84,56,61,67,65,79,,,,,,,
https://sofifa.com/player/231098/charles-traore/20/159586,27,180,74,Mali,FC Nantes,70,71,1800000,13000,LB,Left,1,2,2,Medium/Medium,3700000,14,2021,75,35,54,66,71,75,,,,,,,
https://sofifa.com/player/232859/kento-hashimoto/20/159586,25,182,74,Japan,FC Tokyo,70,71,2100000,6000,"CM, CDM",Right,1,2,3,Medium/High,2700000,18,2022,72,64,66,68,67,76,,,,,,,
https://sofifa.com/player/233146/shintaro-kurumaya/20/159586,27,178,73,Japan,Kawasaki Frontale,70,71,1800000,5000,"LB, CB, RB",Left,1,3,3,Medium/Medium,2400000,7,2022,79,57,62,67,64,70,,,,,,,
https://sofifa.com/player/234972/yannick-gomis/20/159586,27,180,76,Senegal,Racing Club de Lens,70,71,2100000,7000,"ST, RM",Right,1,3,3,Medium/Medium,3900000,14,2020,82,68,44,70,31,66,,,,,,,
https://sofifa.com/player/235814/romario-benzar/20/159586,27,180,71,Romania,Lecce,70,71,1800000,9000,RB,Right,1,2,2,High/Medium,3300000,6,2022,75,52,66,62,68,69,,,,,,,
https://sofifa.com/player/237546/jovan-stojanovic/20/159586,27,188,80,Serbia,KV Kortrijk,70,71,2000000,9000,"CAM, LM, RM",Right,1,4,3,Medium/Medium,3200000,11,2021,57,69,70,67,49,69,,,,,,,
https://sofifa.com/player/240057/cyril-mandouki/20/159586,27,180,73,France,Paris FC,70,71,1800000,5000,"CDM, CM",Right,1,4,3,Medium/High,3300000,14,2020,61,54,67,69,66,72,,,,,,,
https://sofifa.com/player/251127/fernando-torrent/20/159586,27,179,72,Argentina,Arsenal de Sarandí,70,71,1800000,6000,"RB, RM",Right,1,3,3,High/Medium,2700000,4,2020,84,45,60,71,62,75,,,,,,,
https://sofifa.com/player/251138/fabio-pereyra/20/159586,29,186,82,Argentina,Arsenal de Sarandí,70,71,1700000,6000,CB,Right,1,3,2,Medium/High,2600000,2,2021,65,34,45,51,68,78,,,,,,,
https://sofifa.com/player/251673/zivko-zivkovic/20/159586,30,194,87,Serbia,PAOK,70,71,1400000,1000,GK,Right,1,2,1,Medium/Medium,3000000,88,2022,,,,,,,71,66,66,75,29,68,
https://sofifa.com/player/251706/angel-morenzo/20/159586,27,167,62,Ecuador,Ecuador,70,71,0,0,"CAM, LM",Left,1,4,3,Medium/Medium,,,,70,57,65,77,42,39,,,,,,,21
https://sofifa.com/player/251708/luis-conderia/20/159586,26,189,84,Ecuador,Ecuador,70,71,0,0,ST,Right,1,3,2,High/Medium,,,,53,72,52,63,36,77,,,,,,,7
https://sofifa.com/player/251713/carlos-lendezo/20/159586,25,170,69,Ecuador,Ecuador,70,71,0,0,"LM, RM",Right,1,3,3,High/Medium,,,,88,65,55,76,26,59,,,,,,,20
https://sofifa.com/player/18115/ruben-miguel-santos-fernandes/20/159586,33,185,78,Portugal,Gil Vicente FC,70,70,850000,6000,"CB, LB",Left,1,3,2,Medium/Medium,1700000,26,2020,61,51,56,54,69,73,,,,,,,
https://sofifa.com/player/36111/kyle-beckerman/20/159586,37,177,70,United States,Real Salt Lake,70,70,375000,3000,"CDM, CM",Right,1,3,2,Medium/High,563000,5,2019,34,60,62,64,68,69,,,,,,,
https://sofifa.com/player/45874/alexander-farnerud/20/159586,35,182,73,Sweden,Helsingborgs IF,70,70,750000,2000,"CM, CDM",Left,1,3,3,Medium/Medium,938000,10,2019,60,67,71,68,61,59,,,,,,,
https://sofifa.com/player/52306/chris-brunt/20/159586,34,185,84,Northern Ireland,West Bromwich Albion,70,70,875000,23000,"CM, CDM",Left,2,2,3,Medium/Medium,1700000,11,2020,50,70,75,67,66,66,,,,,,,
https://sofifa.com/player/54051/wayne-routledge/20/159586,34,170,64,England,Swansea City,70,70,900000,16000,"RM, LM",Right,2,2,3,Medium/High,1700000,15,2020,67,64,67,73,40,54,,,,,,,
https://sofifa.com/player/105318/jaime-valdes/20/159586,38,175,74,Chile,Colo-Colo,70,70,575000,4000,CM,Right,2,4,3,High/Medium,805000,20,2019,59,69,75,73,48,54,,,,,,,
https://sofifa.com/player/106795/gianluca-pegolo/20/159586,38,183,76,Italy,Sassuolo,70,70,180000,12000,GK,Left,1,2,1,Medium/Medium,324000,56,2024,,,,,,,70,68,60,70,43,70,
https://sofifa.com/player/108061/reto-ziegler/20/159586,33,183,80,Switzerland,FC Dallas,70,70,850000,5000,"CB, LB",Left,2,3,2,Medium/Medium,1300000,3,2019,59,63,72,66,70,71,,,,,,,
https://sofifa.com/player/109852/gareth-mcauley/20/159586,39,191,89,Northern Ireland,Northern Ireland,70,70,0,0,CB,Right,2,3,2,Medium/High,,,,29,42,49,40,72,63,,,,,,,4
https://sofifa.com/player/113524/juan-francisco-martinez-modesto/20/159586,39,169,68,Spain,Elche CF,70,70,525000,4000,"CF, ST",Right,2,4,3,Medium/Low,814000,7,2020,58,72,63,69,46,55,,,,,,,
https://sofifa.com/player/120312/michael-dawson/20/159586,35,188,76,England,Nottingham Forest,70,70,550000,15000,CB,Right,2,3,2,Medium/High,1000000,20,2020,30,33,44,36,71,64,,,,,,,
https://sofifa.com/player/123603/hugo-campagnaro/20/159586,39,181,85,Argentina,Pescara,70,70,240000,2000,CB,Right,2,3,2,Low/Medium,372000,2,2022,36,39,52,50,70,69,,,,,,,
https://sofifa.com/player/124388/ozgur-cek/20/159586,28,173,70,Turkey,Kasimpaşa SK,70,70,1500000,8000,"LB, LM",Left,1,2,3,High/Medium,3000000,60,2020,77,64,70,72,64,66,,,,,,,
https://sofifa.com/player/125397/hakan-arikan/20/159586,36,192,93,Turkey,Kayserispor,70,70,300000,4000,GK,Right,1,2,1,Medium/Medium,600000,12,2020,,,,,,,74,60,62,74,44,72,
https://sofifa.com/player/125995/umut-bulut/20/159586,36,184,75,Turkey,Kayserispor,70,70,625000,7000,"ST, LM",Right,1,3,3,Medium/Medium,1300000,9,2020,54,72,56,60,41,69,,,,,,,
https://sofifa.com/player/135537/gabriel-tamas/20/159586,35,188,85,Romania,Astra Giurgiu,70,70,550000,4000,CB,Right,2,3,2,Low/High,743000,30,2020,54,60,62,56,69,69,,,,,,,
https://sofifa.com/player/135742/alexis-ruano-delgado/20/159586,33,182,75,Spain,Racing Santander,70,70,850000,5000,"CB, RB, LB",Right,2,3,2,Medium/High,1300000,24,2021,51,34,58,54,69,75,,,,,,,
https://sofifa.com/player/137410/daniele-gastaldello/20/159586,36,185,77,Italy,Brescia,70,70,350000,5000,CB,Right,2,3,2,Medium/Medium,630000,5,2022,35,40,50,53,70,64,,,,,,,
https://sofifa.com/player/138871/davide-moscardelli/20/159586,39,185,80,Italy,Pisa,70,70,525000,2000,"CF, ST",Left,2,4,4,Medium/Medium,814000,9,2020,42,72,66,76,37,64,,,,,,,
https://sofifa.com/player/143799/yalcin-ayhan/20/159586,37,192,82,Turkey,MKE Ankaragücü,70,70,350000,8000,CB,Right,1,2,2,Low/High,700000,2,2020,30,32,47,49,72,68,,,,,,,
https://sofifa.com/player/144160/tolgahan-acar/20/159586,33,187,78,Turkey,Denizlispor,70,70,950000,10000,GK,Right,1,1,1,Medium/Medium,1900000,25,2020,,,,,,,72,65,67,79,35,59,
https://sofifa.com/player/145117/albert-dorca-maso/20/159586,36,183,76,Spain,AD Alcorcón,70,70,375000,4000,"CDM, CM",Left,1,3,2,Medium/High,600000,8,2020,38,59,65,62,68,78,,,,,,,
https://sofifa.com/player/146996/ruben-martinez-andrade/20/159586,35,188,79,Spain,CA Osasuna,70,70,475000,8000,GK,Right,1,2,1,Medium/Medium,1000000,13,2021,,,,,,,70,66,71,72,45,71,
https://sofifa.com/player/148526/pawel-kieszek/20/159586,35,187,82,Poland,Rio Ave FC,70,70,475000,3000,GK,Right,1,2,1,Medium/Medium,998000,1,2021,,,,,,,71,68,67,70,48,68,
https://sofifa.com/player/149224/emanuele-calaio/20/159586,37,179,75,Italy,US Salernitana 1919,70,70,625000,2000,ST,Left,2,2,3,Medium/Medium,1000000,9,2020,59,70,56,71,31,70,,,,,,,
https://sofifa.com/player/149791/wes-hoolahan/20/159586,37,168,71,Republic of Ireland,Newcastle Jets,70,70,600000,2000,"CAM, RW, LW",Left,2,2,3,Medium/Medium,750000,8,2020,52,66,73,72,43,46,,,,,,,
https://sofifa.com/player/152536/bradley-johnson/20/159586,32,178,68,England,Blackburn Rovers,70,70,1200000,12000,"CDM, CM",Left,1,2,3,High/Medium,2200000,4,2021,52,73,65,66,69,80,,,,,,,
https://sofifa.com/player/155533/leon-clarke/20/159586,34,188,89,England,Sheffield United,70,70,925000,20000,ST,Right,1,4,2,Medium/Medium,1900000,29,2020,61,69,56,62,30,77,,,,,,,
https://sofifa.com/player/155871/bartosz-bialkowski/20/159586,31,193,86,Poland,Millwall,70,70,1100000,7000,GK,Right,1,3,1,Medium/Medium,,33,2020,,,,,,,65,70,65,71,42,73,
https://sofifa.com/player/157479/pedro-lopez-munoz/20/159586,35,174,72,Spain,SD Huesca,70,70,500000,3000,RB,Right,1,3,3,Medium/Medium,800000,19,2020,66,60,68,69,71,66,,,,,,,
https://sofifa.com/player/158293/zhi-zheng/20/159586,38,181,75,China PR,Guangzhou Evergrande Taobao FC,70,70,375000,8000,CDM,Right,1,4,3,Medium/High,600000,10,2020,48,64,67,72,70,61,,,,,,,10
https://sofifa.com/player/158309/lin-gao/20/159586,33,185,75,China PR,Guangzhou Evergrande Taobao FC,70,70,1100000,14000,"ST, LW, RW",Right,1,4,3,High/Medium,1800000,29,2019,74,69,67,66,53,72,,,,,,,
https://sofifa.com/player/159080/craig-bryson/20/159586,32,170,68,Scotland,Aberdeen,70,70,1300000,5000,"CM, CDM",Right,1,3,3,Medium/Medium,2400000,7,2021,66,67,65,69,64,68,,,,,,,
https://sofifa.com/player/161832/victor-manuel-casadesus-castano/20/159586,34,180,79,Spain,AD Alcorcón,70,70,925000,7000,"ST, CAM",Right,1,4,3,High/Medium,1500000,18,2020,53,65,69,71,45,77,,,,,,,
https://sofifa.com/player/162223/alexander-baumjohann/20/159586,32,178,75,Germany,Sydney FC,70,70,1400000,6000,CAM,Right,2,4,3,High/Low,1700000,5,2021,69,63,68,73,36,55,,,,,,,
https://sofifa.com/player/163600/john-ruddy/20/159586,32,193,97,England,Wolverhampton Wanderers,70,70,1100000,27000,GK,Right,2,3,1,Medium/Medium,2100000,21,2020,,,,,,,70,66,72,71,41,70,
https://sofifa.com/player/163619/jonny-hayes/20/159586,31,173,73,Republic of Ireland,Celtic,70,70,1600000,27000,"LM, LB",Left,1,4,3,High/High,2800000,15,2020,85,63,67,73,53,65,,,,,,,
https://sofifa.com/player/163625/grant-leadbitter/20/159586,33,178,79,England,Sunderland,70,70,875000,8000,"CDM, CM",Right,1,3,2,High/Medium,1500000,23,2021,52,67,70,64,67,73,,,,,,,
https://sofifa.com/player/163824/ashley-williams/20/159586,34,183,77,Wales,Wales,70,70,0,0,CB,Right,3,4,2,Medium/Medium,,,,44,43,52,58,70,72,,,,,,,6
https://sofifa.com/player/163828/adam-le-fondre/20/159586,32,175,73,England,Sydney FC,70,70,1400000,6000,ST,Right,1,3,3,High/Low,1800000,9,2021,67,72,62,68,30,65,,,,,,,
https://sofifa.com/player/164462/nedum-onuoha/20/159586,32,188,78,England,Real Salt Lake,70,70,1100000,5000,CB,Right,2,2,2,Medium/Medium,1700000,14,2024,72,33,54,53,67,78,,,,,,,
https://sofifa.com/player/164470/carlos-pita-gonzalez/20/159586,34,187,81,Spain,CD Lugo,70,70,675000,5000,"CDM, CM, CB",Right,1,3,3,Medium/Medium,1000000,5,2021,31,69,73,64,66,68,,,,,,,
https://sofifa.com/player/164484/johan-dahlin/20/159586,32,191,90,Sweden,Malmö FF,70,70,1100000,4000,GK,Right,1,3,1,Medium/Medium,1400000,27,2023,,,,,,,66,70,67,69,37,73,
https://sofifa.com/player/164633/tim-hoogland/20/159586,34,183,80,Germany,Melbourne Victory,70,70,650000,5000,"CB, CDM",Right,1,2,2,Medium/Medium,813000,5,2020,46,61,60,62,69,70,,,,,,,
https://sofifa.com/player/164769/steven-fletcher/20/159586,32,186,76,Scotland,Sheffield Wednesday,70,70,1400000,17000,ST,Left,2,2,3,High/Low,2700000,9,2020,52,70,58,69,33,68,,,,,,,
https://sofifa.com/player/164839/michael-parkhurst/20/159586,35,180,72,United States,Atlanta United,70,70,550000,3000,"CB, LB, RB",Right,1,3,2,Medium/Medium,825000,3,2019,50,39,62,61,70,68,,,,,,,
https://sofifa.com/player/165191/cameron-jerome/20/159586,32,185,85,England,Göztepe SK,70,70,1400000,15000,ST,Right,2,2,3,Medium/High,2800000,32,2020,70,70,51,64,44,79,,,,,,,
https://sofifa.com/player/165490/mariano-julio-izco/20/159586,36,180,77,Argentina,Castellammare di Stabia,70,70,575000,2000,"CM, CDM",Right,2,3,3,Medium/High,891000,45,2020,66,61,71,70,67,63,,,,,,,
https://sofifa.com/player/166664/francisco-jose-molinero-calderon/20/159586,33,177,77,Spain,Real Sporting de Gijón,70,70,800000,6000,"LB, RB",Right,1,3,2,Medium/Medium,1300000,15,2020,74,54,63,66,67,75,,,,,,,
https://sofifa.com/player/166838/marc-pugh/20/159586,32,180,72,England,Queens Park Rangers,70,70,1400000,6000,"LM, CAM",Right,1,4,4,High/Medium,2600000,7,2020,60,67,68,72,47,61,,,,,,,
https://sofifa.com/player/166844/kyle-lafferty/20/159586,31,193,88,Northern Ireland,Northern Ireland,70,70,0,0,"ST, LM",Right,1,4,3,Medium/High,,,,66,70,60,66,32,78,,,,,,,10
https://sofifa.com/player/166851/kari-arnason/20/159586,36,191,82,Iceland,Iceland,70,70,0,0,CB,Right,1,2,2,Low/Medium,,,,30,51,57,50,70,70,,,,,,,14
https://sofifa.com/player/167379/danilo-aparecido-da-silva/20/159586,32,185,70,Brazil,Los Angeles FC,70,70,1100000,5000,"CB, RB",Right,1,4,2,Medium/Medium,,6,2019,71,44,62,61,68,70,,,,,,,
https://sofifa.com/player/167532/adrian-aldrete/20/159586,31,177,75,Mexico,Cruz Azul,70,70,1300000,13000,LB,Left,1,3,3,Medium/Medium,2200000,16,2024,73,54,65,67,67,69,,,,,,,
https://sofifa.com/player/167931/rob-elliot/20/159586,33,190,94,Republic of Ireland,Newcastle United,70,70,950000,15000,GK,Left,1,2,1,Medium/Medium,1800000,1,2020,,,,,,,71,66,76,71,41,70,
https://sofifa.com/player/168341/adriano-sartorio-mezavilla/20/159586,36,184,80,Brazil,Castellammare di Stabia,70,70,575000,2000,"CM, CDM, CAM",Right,1,3,3,Medium/Low,891000,7,2024,68,59,66,67,60,76,,,,,,,
https://sofifa.com/player/168567/aldo-ramirez/20/159586,38,175,76,Colombia,Rionegro Águilas,70,70,575000,1000,"CM, CDM",Right,1,3,3,Medium/Low,776000,29,2024,63,66,69,70,62,66,,,,,,,
https://sofifa.com/player/168650/zdravko-kuzmanovic/20/159586,31,186,80,Serbia,FC Basel 1893,70,70,1500000,14000,"CM, CDM",Right,2,3,3,Medium/Medium,2300000,8,2020,33,66,73,61,65,67,,,,,,,
https://sofifa.com/player/168950/sami-allagui/20/159586,33,184,77,Tunisia,Royal Excel Mouscron,70,70,1100000,8000,"ST, CAM, RM",Right,2,3,3,Medium/Medium,1600000,9,2021,69,69,64,72,30,63,,,,,,,
https://sofifa.com/player/168965/remy-riou/20/159586,31,189,81,France,Stade Malherbe Caen,70,70,1100000,4000,GK,Right,2,1,1,Medium/Medium,2100000,30,2022,,,,,,,70,68,66,68,49,71,
https://sofifa.com/player/169321/miguel-fraga/20/159586,31,184,83,Mexico,U.N.A.M.,70,70,1100000,9000,GK,Right,1,3,1,Medium/Medium,,29,2020,,,,,,,70,70,74,69,51,69,
https://sofifa.com/player/169586/fraizer-campbell/20/159586,31,172,82,England,Huddersfield Town,70,70,1600000,20000,ST,Right,2,3,3,High/Medium,3000000,22,2021,72,68,61,68,36,67,,,,,,,
https://sofifa.com/player/169644/jacques-maghoma/20/159586,31,178,72,DR Congo,Birmingham City,70,70,1600000,9000,LM,Right,1,3,3,Medium/Medium,3000000,19,2020,81,64,64,74,34,64,,,,,,,
https://sofifa.com/player/169708/sam-hutchinson/20/159586,29,182,73,England,Sheffield Wednesday,70,70,1500000,15000,"CDM, CM",Right,1,3,2,Medium/Medium,2900000,23,2020,61,51,63,63,70,72,,,,,,,
https://sofifa.com/player/169938/hugo-filipe-da-costa-oliveira/20/159586,30,178,73,Portugal,Sivasspor,70,70,1700000,9000,"ST, RW, CF",Right,1,3,3,High/Low,3400000,10,2020,86,66,62,72,28,64,,,,,,,
https://sofifa.com/player/169941/andre-filipe-alves-monteiro/20/159586,31,176,74,Portugal,Santa Clara,70,70,1600000,4000,"RW, LW",Right,1,4,3,Medium/Medium,3300000,7,2021,74,65,69,74,28,58,,,,,,,
https://sofifa.com/player/170514/antonio-balzano/20/159586,33,174,74,Italy,Pescara,70,70,800000,3000,"RB, RM",Right,1,3,2,High/High,1200000,14,2020,71,42,54,62,69,77,,,,,,,
https://sofifa.com/player/170941/javier-moyano-lujano/20/159586,33,180,73,Spain,Real Valladolid CF,70,70,800000,10000,RB,Right,1,2,2,Medium/High,1700000,17,2020,70,45,58,61,70,73,,,,,,,
https://sofifa.com/player/171146/rais-mbolhi/20/159586,33,189,80,Algeria,Ettifaq FC,70,70,950000,12000,GK,Right,1,3,1,Medium/Medium,1600000,92,2021,,,,,,,71,64,63,77,48,64,
https://sofifa.com/player/171321/graham-dorrans/20/159586,32,179,78,Scotland,Rangers FC,70,70,1300000,27000,"CM, CDM",Right,1,3,3,Medium/Medium,2400000,27,2020,55,65,72,70,56,66,,,,,,,
https://sofifa.com/player/172100/gabriel-penalba/20/159586,34,194,90,Argentina,Tiburones Rojos de Veracruz,70,70,675000,5000,"CDM, CM, CAM",Right,1,3,3,Medium/Medium,1100000,35,2020,51,66,70,65,67,76,,,,,,,
https://sofifa.com/player/172520/pierre-kanstrup/20/159586,30,188,81,Denmark,Vålerenga Fotball,70,70,1400000,3000,CB,Right,1,3,2,High/Medium,1800000,27,2019,66,45,59,59,68,80,,,,,,,
https://sofifa.com/player/172529/brian-hamalainen/20/159586,30,176,81,Denmark,SG Dynamo Dresden,70,70,1400000,10000,"CB, LB",Left,1,3,3,High/High,2300000,31,2020,69,52,74,68,69,73,,,,,,,
https://sofifa.com/player/172850/ramon-leeuwin/20/159586,31,187,76,Netherlands,Odense Boldklub,70,70,1300000,8000,CB,Right,1,3,2,Low/Medium,1600000,5,2020,53,43,58,51,68,75,,,,,,,
https://sofifa.com/player/173040/alexandre-bonnet/20/159586,32,173,65,France,Le Havre AC,70,70,1400000,5000,"LM, CAM",Left,1,4,3,Medium/Medium,2400000,17,2021,75,64,70,71,36,56,,,,,,,
https://sofifa.com/player/173097/stergos-marinos/20/159586,31,178,72,Greece,Sporting de Charleroi,70,70,1300000,8000,"RB, RM, RWB",Right,1,3,2,High/Medium,1900000,17,2021,68,45,63,62,71,67,,,,,,,
https://sofifa.com/player/173160/nicolas-viola/20/159586,29,180,77,Italy,Benevento,70,70,1700000,3000,"CM, CDM",Left,1,3,3,High/High,2700000,10,2021,65,61,73,67,58,72,,,,,,,
https://sofifa.com/player/173178/manuel-reina-rodriguez/20/159586,34,186,81,Spain,RCD Mallorca,70,70,775000,10000,GK,Right,1,3,1,Medium/Medium,1700000,1,2021,,,,,,,67,68,65,70,57,73,
https://sofifa.com/player/173245/ramon-fernandez/20/159586,34,172,71,Argentina,CD O'Higgins,70,70,900000,4000,"CAM, CM",Right,1,3,3,Medium/Medium,1200000,10,2019,68,68,68,71,55,66,,,,,,,
https://sofifa.com/player/173434/pablo-barrera/20/159586,32,178,72,Mexico,U.N.A.M.,70,70,1400000,12000,RM,Right,1,4,3,Medium/Low,2300000,8,2024,75,65,68,70,44,69,,,,,,,
https://sofifa.com/player/173518/tom-clarke/20/159586,31,180,77,England,Preston North End,70,70,1300000,14000,"CB, RB",Right,1,3,2,Medium/High,2500000,5,2020,52,30,38,39,71,77,,,,,,,
https://sofifa.com/player/173614/jason-pearce/20/159586,31,185,71,England,Charlton Athletic,70,70,1300000,9000,CB,Left,1,3,2,Medium/High,2400000,6,2021,43,23,43,46,70,78,,,,,,,
https://sofifa.com/player/173735/neil-taylor/20/159586,30,175,75,Wales,Aston Villa,70,70,1400000,25000,LB,Left,2,3,3,Medium/High,2700000,3,2021,68,39,65,69,69,66,,,,,,,3
https://sofifa.com/player/176007/herve-kage/20/159586,29,177,81,DR Congo,KV Kortrijk,70,70,1700000,9000,"RM, LM, CAM",Right,1,4,3,Medium/Low,2600000,10,2020,77,65,64,76,48,69,,,,,,,
https://sofifa.com/player/176348/ki-hun-yeom/20/159586,36,182,80,Korea Republic,Suwon Samsung Bluewings,70,70,600000,4000,"LW, CAM",Left,2,3,3,High/Medium,750000,26,2021,63,70,74,70,42,70,,,,,,,
https://sofifa.com/player/176403/keun-ho-lee/20/159586,34,176,74,Korea Republic,Ulsan Hyundai FC,70,70,925000,6000,"ST, RW",Right,1,4,4,High/Medium,1200000,11,2022,80,66,64,69,38,71,,,,,,,
https://sofifa.com/player/176920/miguel-angel-torren/20/159586,30,176,71,Argentina,Argentinos Juniors,70,70,1400000,7000,"CB, RB",Right,1,3,2,Medium/Medium,2200000,2,2022,68,45,56,55,71,75,,,,,,,
https://sofifa.com/player/176942/mikael-lustig/20/159586,32,189,78,Sweden,KAA Gent,70,70,1100000,11000,"RB, CB",Right,2,3,3,Medium/High,1700000,23,2022,49,53,66,64,74,74,,,,,,,2
https://sofifa.com/player/177105/patrick-ebert/20/159586,32,176,80,Germany,SG Dynamo Dresden,70,70,1300000,11000,"CM, CAM, RM",Right,1,4,3,Medium/Medium,2100000,20,2020,63,69,74,70,59,66,,,,,,,
https://sofifa.com/player/177129/adam-bodzek/20/159586,33,184,81,Poland,Fortuna Düsseldorf,70,70,875000,15000,"CDM, CB",Right,1,2,2,Low/High,1600000,13,2020,38,54,61,58,70,76,,,,,,,
https://sofifa.com/player/177151/ismail-aissati/20/159586,30,174,70,Morocco,Denizlispor,70,70,1700000,14000,"CAM, LM",Right,1,4,4,High/Medium,3400000,10,2019,68,61,68,71,39,55,,,,,,,
https://sofifa.com/player/177279/ruben-yttergard-jenssen/20/159586,31,173,71,Norway,SK Brann,70,70,1500000,4000,"CM, CDM",Left,1,2,3,Medium/Medium,1900000,16,2020,68,64,70,68,59,73,,,,,,,
https://sofifa.com/player/177482/mathieu-coutadeur/20/159586,33,170,69,France,AC Ajaccio,70,70,875000,4000,"CDM, CM",Right,2,4,3,Medium/Medium,1500000,6,2020,60,65,69,69,64,73,,,,,,,
https://sofifa.com/player/177937/jose-manuel-flores-moreno/20/159586,32,187,75,Spain,CF Fuenlabrada,70,70,1100000,5000,CB,Right,2,3,2,High/High,1800000,15,2020,61,34,49,60,70,76,,,,,,,
https://sofifa.com/player/178117/aleandro-rosi/20/159586,32,184,80,Italy,Perugia,70,70,1400000,3000,"RM, RB",Right,1,3,3,Medium/Medium,2200000,2,2021,72,59,66,71,66,74,,,,,,,
https://sofifa.com/player/178120/mirko-bruccini/20/159586,33,183,70,Italy,Cosenza,70,70,1000000,2000,"CM, CDM",Right,1,3,3,High/Medium,1600000,21,2021,67,72,69,69,67,71,,,,,,,
https://sofifa.com/player/178264/anderson-miguel-da-silva/20/159586,35,183,78,Brazil,Moreirense FC,70,70,825000,6000,ST,Right,2,3,2,Medium/Low,1700000,7,2020,48,72,58,63,28,70,,,,,,,
